Time,Disp_X,Disp_Y,Disp_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Ang_R,Ang_P,Ang_Y,Pressure,Temp
56,-3.9,-4.9,-0.1,0.0,0.0,-1.1,0.3,-0.3,1.1,-80.9,-214.3,245.4,1018,22.4
56,-3.9,-4.9,-0.1,0.0,0.0,-0.6,0.3,-0.2,1.0,-80.6,-215.3,244.7,1018,22.4
56,-3.9,-4.9,-0.1,0.0,0.0,0.4,0.4,-0.2,0.9,-81.6,-215.7,245.4,1018,22.4
56,-3.9,-4.9,-0.1,0.0,0.0,-0.3,0.4,-0.1,0.9,-83.2,-214.3,244.2,1018,22.4
56,-3.9,-4.9,-0.1,0.0,0.0,0.2,0.5,-0.2,0.8,-84.4,-213.1,240.3,1018,22.4
56,-3.6,-4.5,-0.1,1.4,1.8,0.1,0.5,-0.2,0.9,-90.2,-209.1,232.2,1018,22.4
57,-3.6,-4.5,-0.1,0.0,0.0,-0.4,0.5,-0.2,0.9,-92.3,-207.8,229.6,1018,22.3
57,-3.6,-4.5,-0.2,0.0,0.0,-0.3,0.4,-0.2,0.9,-93.4,-206.9,227.9,1018,22.3
57,-3.6,-4.5,-0.1,0.0,0.0,0.5,0.4,-0.2,1.0,-94.7,-205.3,225.3,1018,22.3
57,-3.6,-4.5,-0.1,0.0,0.0,0.0,0.5,-0.2,0.8,-96.8,-204.1,221.7,1018,22.3
57,-3.6,-4.5,-0.1,0.0,0.0,0.1,0.5,-0.3,0.8,-98.1,-201.0,217.4,1018,22.3
57,-3.6,-4.5,-0.1,0.0,0.0,-0.2,0.5,-0.3,0.8,-100.9,-199.2,212.8,1018,22.3
57,-3.6,-4.5,-0.0,0.0,0.0,0.8,0.5,-0.3,0.8,-103.6,-197.9,208.4,1018,22.3
58,-3.5,-4.8,-0.0,0.4,-1.3,-0.1,0.3,-0.3,0.9,-110.2,-194.6,201.9,1018,22.3
58,-3.5,-4.8,-0.1,0.0,0.0,-0.8,0.3,-0.3,0.9,-112.5,-192.4,198.3,1018,22.2
58,-3.5,-4.8,-0.1,0.0,0.0,-0.1,0.5,-0.3,0.9,-115.1,-187.4,194.2,1018,22.2
58,-3.5,-4.8,-0.1,0.0,0.0,0.1,0.3,-0.2,0.7,-118.8,-186.7,188.6,1018,22.2
58,-3.5,-4.8,-0.1,0.0,0.0,0.0,0.4,-0.3,1.0,-119.5,-185.2,181.1,1018,22.3
58,-3.5,-4.8,-0.1,0.0,0.0,0.7,0.4,-0.3,0.9,-121.3,-184.0,176.7,1018,22.3
58,-3.5,-4.8,-0.0,0.0,0.0,0.4,0.4,-0.3,0.8,-122.9,-182.3,174.3,1018,22.3
58,-3.5,-4.8,-0.1,0.0,0.0,-0.5,0.3,-0.2,0.9,-124.2,-182.0,171.3,1018,22.3
59,-2.9,-5.1,-0.1,2.4,-1.5,-0.1,0.5,-0.4,0.9,-127.3,-184.7,165.7,1018,22.3
