Time_ms,Latitude,Longitude,Altitude_m,Temp_C,Pressure_Pa,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
74316,-36.744559,174.741938,-0.38,22.36,1018.50,0.05,-0.16,0.99,0.07,0.04,-0.13
74532,-36.744559,174.741938,-0.40,22.36,1018.50,0.05,-0.16,0.99,0.01,0.04,0.05
74643,-36.744559,174.741938,-0.51,22.31,1018.51,0.05,-0.16,0.99,-0.05,0.04,-0.01
74745,-36.744559,174.741938,-0.52,22.30,1018.51,0.05,-0.16,0.99,-0.11,0.04,-0.01
74856,-36.744559,174.741938,-0.49,22.30,1018.51,0.05,-0.16,0.99,-0.05,0.04,0.11
74982,-36.744557,174.741941,-0.48,22.31,1018.51,0.05,-0.16,0.99,-0.05,-0.02,-0.07
75094,-36.744557,174.741941,-0.48,22.31,1018.51,0.05,-0.16,0.99,0.01,-0.08,0.05
75216,-36.744557,174.741941,-0.50,22.31,1018.51,0.05,-0.16,0.99,-0.05,0.10,0.11
75331,-36.744557,174.741941,-0.48,22.31,1018.50,0.05,-0.16,0.99,-0.05,-0.08,0.17
75548,-36.744557,174.741941,-0.48,22.31,1018.51,0.05,-0.16,0.99,0.07,-0.02,-0.01
75649,-36.744557,174.741941,-0.57,22.26,1018.52,0.05,-0.16,0.99,0.13,-0.02,0.05
75754,-36.744557,174.741941,-0.58,22.25,1018.52,0.05,-0.16,1.00,0.07,-0.02,-0.07
75870,-36.744557,174.741941,-0.54,22.26,1018.52,0.05,-0.16,0.99,-0.05,-0.02,-0.01
75971,-36.744555,174.741942,-0.55,22.26,1018.51,0.05,-0.16,0.99,0.01,0.04,-0.01
76072,-36.744555,174.741942,-0.56,22.26,1018.51,0.05,-0.16,0.99,-0.11,-0.02,-0.25
76183,-36.744555,174.741942,-0.57,22.26,1018.51,0.05,-0.16,0.99,0.01,0.04,-0.13
76290,-36.744555,174.741942,-0.57,22.26,1018.52,0.05,-0.16,0.99,0.13,-0.02,0.05
76552,-36.744555,174.741942,-0.60,22.26,1018.52,0.05,-0.16,0.99,0.07,0.04,-0.01
76662,-36.744555,174.741942,-0.72,22.22,1018.53,0.05,-0.16,0.99,-0.11,-0.08,0.17
76784,-36.744555,174.741942,-0.66,22.21,1018.53,0.05,-0.16,0.99,0.01,-0.02,-0.07
76900,-36.744555,174.741942,-0.64,22.22,1018.52,0.05,-0.16,0.99,0.07,-0.08,-0.19
77002,-36.744555,174.741942,-0.60,22.22,1018.52,0.05,-0.16,0.99,0.01,0.04,0.05
77114,-36.744555,174.741942,-0.56,22.23,1018.51,0.05,-0.16,0.99,-0.05,-0.02,0.11
77225,-36.744555,174.741942,-0.53,22.23,1018.51,0.05,-0.16,0.99,0.01,-0.02,-0.01
77336,-36.744555,174.741942,-0.47,22.22,1018.51,0.04,-0.17,1.01,0.25,0.16,-0.07
77552,-36.744555,174.741942,-0.49,22.22,1018.51,0.05,-0.17,1.01,0.07,0.04,0.17
77663,-36.744555,174.741942,-0.59,22.18,1018.52,0.05,-0.15,0.99,-0.05,0.04,-0.07
77785,-36.744555,174.741942,-0.57,22.17,1018.52,0.05,-0.16,1.00,0.13,-0.14,-0.19
77900,-36.744555,174.741942,-0.59,22.18,1018.52,0.04,-0.16,1.00,0.01,0.04,0.11
78005,-36.744557,174.741941,-0.59,22.18,1018.52,0.05,-0.15,0.99,0.13,-0.08,-0.19
78118,-36.744557,174.741941,-0.54,22.19,1018.52,0.04,-0.16,1.00,0.07,-0.02,0.05
78226,-36.744557,174.741941,-0.54,22.19,1018.52,0.05,-0.15,0.99,0.07,0.04,0.17
78336,-36.744557,174.741941,-0.54,22.20,1018.51,0.05,-0.16,0.99,0.01,-0.14,-0.19
78576,-36.744557,174.741941,-0.55,22.20,1018.51,0.05,-0.16,1.00,-0.11,0.28,-0.07
78686,-36.744557,174.741941,-0.66,22.15,1018.53,0.05,-0.17,1.00,0.19,0.10,0.05
78788,-36.744557,174.741941,-0.65,22.15,1018.53,0.06,-0.16,0.99,0.07,0.10,-0.13
78899,-36.744557,174.741941,-0.66,22.16,1018.53,0.05,-0.16,1.00,-0.11,0.04,-0.01
79002,-36.744557,174.741942,-0.67,22.16,1018.53,0.05,-0.16,1.00,0.01,-0.02,-0.25
79111,-36.744557,174.741942,-0.62,22.17,1018.52,0.05,-0.17,0.99,-0.05,-0.02,0.11
79222,-36.744557,174.741942,-0.59,22.18,1018.52,0.06,-0.16,0.99,-0.05,-0.02,0.05
79327,-36.744557,174.741942,-0.54,22.18,1018.51,0.05,-0.16,0.99,0.01,-0.02,-0.13
79577,-36.744557,174.741942,-0.51,22.18,1018.51,0.05,-0.16,0.98,-0.05,0.10,-0.01
79678,-36.744557,174.741942,-0.60,22.14,1018.52,0.05,-0.16,0.99,-0.05,0.41,0.17
79789,-36.744557,174.741942,-0.64,22.14,1018.53,0.06,-0.15,0.98,0.07,0.16,-0.01
79900,-36.744557,174.741942,-0.61,22.15,1018.52,0.05,-0.18,1.00,0.19,0.04,0.17
80002,-36.744555,174.741945,-0.57,22.15,1018.52,0.05,-0.16,0.99,0.01,-0.02,-0.13
80108,-36.744555,174.741945,-0.58,22.16,1018.52,0.05,-0.17,0.99,0.01,0.04,-0.01
80223,-36.744555,174.741945,-0.56,22.17,1018.52,0.05,-0.16,0.99,-0.11,0.10,-0.13
80331,-36.744555,174.741945,-0.58,22.17,1018.52,0.05,-0.17,0.99,-0.11,0.10,0.05
80592,-36.744555,174.741945,-0.55,22.17,1018.51,0.06,-0.17,1.00,0.01,0.16,-0.68
80703,-36.744555,174.741945,-0.60,22.13,1018.52,0.05,-0.18,1.00,-0.66,-0.63,0.84
80824,-36.744555,174.741945,-0.63,22.13,1018.52,0.10,-0.21,0.98,1.41,0.71,-1.23
80942,-36.744553,174.741946,-0.68,22.14,1018.53,0.05,-0.19,0.98,0.19,0.53,0.42
81063,-36.744553,174.741946,-0.59,22.14,1018.52,0.07,-0.14,1.02,0.37,-0.57,-0.19
81165,-36.744553,174.741946,-0.61,22.15,1018.52,0.03,-0.22,1.00,0.01,-0.87,0.54
81277,-36.744553,174.741946,-0.56,22.15,1018.52,0.07,-0.14,0.98,0.50,0.28,0.17
81385,-36.744553,174.741946,-0.51,22.15,1018.51,0.06,-0.18,0.99,0.07,-0.02,-0.13
81601,-36.744553,174.741946,-0.53,22.15,1018.51,-0.05,0.47,0.05,-176.70,281.93,54.99
81712,-36.744553,174.741946,-0.59,22.12,1018.52,-0.68,-0.15,0.83,-41.88,171.87,-105.19
81833,-36.744553,174.741946,-0.57,22.12,1018.52,-0.15,-0.83,1.63,146.17,-197.58,-247.82
81958,-36.744549,174.741948,-0.56,22.14,1018.52,0.37,0.56,0.52,59.21,2.36,60.60
82065,-36.744549,174.741948,-0.56,22.15,1018.52,0.05,0.16,0.55,203.24,-231.73,-61.17
82175,-36.744549,174.741948,-0.57,22.16,1018.52,0.90,-0.03,0.81,-188.65,-101.12,55.54
82286,-36.744549,174.741948,-0.55,22.17,1018.51,0.23,-0.39,1.09,-235.85,219.67,-136.84
82397,-36.744549,174.741948,-0.62,22.17,1018.52,-0.02,-0.64,1.19,-140.60,88.15,-115.07
82613,-36.744549,174.741948,-0.59,22.17,1018.52,0.54,-0.39,0.82,51.29,-12.28,-10.32
82724,-36.744549,174.741948,-0.66,22.13,1018.53,0.46,0.03,0.78,110.74,-137.28,18.16
82826,-36.744549,174.741948,-0.67,22.13,1018.53,0.48,-0.19,1.05,-22.98,1.69,8.22
82931,-36.744549,174.741948,-0.62,22.14,1018.53,0.37,-0.14,1.04,-17.86,-19.78,-30.99
83044,-36.744543,174.741955,-0.68,22.16,1018.53,0.36,-0.02,0.78,-23.77,24.13,-42.57
83154,-36.744543,174.741955,-0.63,22.17,1018.52,0.45,0.18,0.70,25.01,-45.26,-68.24
83265,-36.744543,174.741955,-0.62,22.18,1018.52,0.45,0.10,0.77,-17.55,-6.00,-81.47
83376,-36.744543,174.741955,-0.58,22.18,1018.52,0.71,0.08,0.81,-26.03,-40.02,-66.60
83617,-36.744543,174.741955,-0.54,22.18,1018.51,0.51,0.31,0.83,34.09,-55.75,-3.00
83728,-36.744543,174.741955,-0.57,22.12,1018.52,0.66,0.72,0.33,-51.33,26.69,-15.07
83839,-36.744543,174.741955,-0.57,22.11,1018.52,0.52,0.23,0.78,-53.77,9.86,-68.55
83954,-36.744534,174.741970,-0.57,22.11,1018.52,0.59,0.04,0.94,-44.99,-31.61,-35.62
84057,-36.744534,174.741970,-0.45,22.11,1018.50,0.59,0.61,0.93,-45.24,-40.20,-43.49
84168,-36.744534,174.741970,-0.46,22.11,1018.50,0.44,0.20,0.86,-48.35,22.72,-23.00
84276,-36.744534,174.741970,-0.39,22.11,1018.49,0.48,0.27,0.87,-48.29,-21.79,0.84
84389,-36.744534,174.741970,-0.41,22.11,1018.50,0.49,0.21,0.86,-43.59,13.76,8.16
84630,-36.744534,174.741970,-0.43,22.11,1018.50,0.86,-0.07,0.75,-67.74,50.10,26.76
84741,-36.744534,174.741970,-0.46,22.08,1018.50,0.84,-0.14,0.70,-83.83,44.06,17.25
84852,-36.744534,174.741970,-0.39,22.08,1018.50,0.68,-0.07,0.53,-60.42,31.38,7.37
84968,-36.744533,174.741979,-0.37,22.08,1018.49,0.59,-0.28,0.64,-53.96,22.24,-30.13
85083,-36.744533,174.741979,-0.36,22.09,1018.49,0.43,-0.37,0.67,-15.42,30.34,-43.79
85204,-36.744533,174.741979,-0.34,22.10,1018.49,0.36,-0.52,0.66,-12.07,2.54,-49.10
85320,-36.744533,174.741979,-0.35,22.13,1018.48,0.33,-0.57,0.85,2.08,25.22,-43.55
85431,-36.744533,174.741979,-0.34,22.15,1018.49,0.37,-0.53,0.78,-21.27,23.45,-41.96
85647,-36.744533,174.741979,-0.38,22.15,1018.49,0.25,-0.40,0.86,-0.18,31.87,-42.33
85758,-36.744533,174.741979,-0.51,22.14,1018.51,0.17,-0.40,1.08,-7.19,33.52,-25.86
85870,-36.744533,174.741979,-0.53,22.14,1018.51,0.19,-0.49,0.96,-1.46,29.86,-40.25
85983,-36.744538,174.741980,-0.53,22.16,1018.51,0.29,-0.44,0.84,13.12,60.77,-10.93
86094,-36.744538,174.741980,-0.44,22.18,1018.50,0.44,-0.46,0.94,11.10,28.21,-20.68
86205,-36.744538,174.741980,-0.39,22.20,1018.50,0.31,-0.42,0.88,-1.82,28.33,-22.39
86326,-36.744538,174.741980,-0.33,22.22,1018.49,0.30,-0.38,0.88,-14.32,9.80,-29.95
86442,-36.744538,174.741980,-0.25,22.23,1018.48,0.33,-0.40,0.99,-28.90,14.74,-28.97
86661,-36.744538,174.741980,-0.24,22.23,1018.48,0.21,-0.37,0.86,-7.80,5.83,-15.19
86772,-36.744538,174.741980,-0.22,22.19,1018.48,0.22,-0.45,0.88,-24.87,29.00,-3.06
86883,-36.744538,174.741980,-0.20,22.19,1018.47,0.15,-0.54,0.83,-19.20,8.70,-14.22
86991,-36.744539,174.741988,-0.17,22.20,1018.47,0.15,-0.58,0.83,-12.98,13.76,-6.47
87106,-36.744539,174.741988,-0.17,22.21,1018.47,0.18,-0.54,0.76,-20.54,7.42,8.10
87216,-36.744539,174.741988,-0.18,22.23,1018.47,0.19,-0.62,0.59,-22.13,-2.28,22.37
87327,-36.744539,174.741988,-0.14,22.24,1018.46,0.10,-0.63,0.60,-9.63,-8.92,36.09
87435,-36.744539,174.741988,0.02,22.25,1018.44,0.04,-0.63,0.72,-2.31,-25.14,38.53
87671,-36.744539,174.741988,0.04,22.25,1018.44,0.32,-0.39,0.82,6.78,-30.75,46.51
87773,-36.744539,174.741988,-0.02,22.20,1018.45,0.16,-0.43,0.87,15.86,-37.40,50.60
87883,-36.744539,174.741988,-0.03,22.19,1018.45,0.17,-0.42,0.86,11.04,-33.31,37.86
87992,-36.744540,174.741995,0.00,22.20,1018.45,0.13,-0.44,0.91,10.43,-30.63,29.26
88103,-36.744540,174.741995,0.04,22.21,1018.44,0.03,-0.47,0.93,5.07,-26.24,16.82
88210,-36.744540,174.741995,0.04,22.22,1018.44,0.07,-0.41,0.93,-8.47,-19.17,8.71
88321,-36.744540,174.741995,0.00,22.22,1018.45,0.15,-0.34,1.02,2.93,-16.55,-3.97
88432,-36.744540,174.741995,0.04,22.23,1018.44,0.12,-0.27,0.88,10.19,-13.50,2.79
88683,-36.744540,174.741995,0.04,22.23,1018.44,0.17,-0.42,0.95,1.41,1.32,-40.07
88794,-36.744540,174.741995,-0.10,22.21,1018.46,0.15,-0.51,0.94,-14.50,11.81,-48.61
88915,-36.744540,174.741995,-0.18,22.23,1018.47,0.28,-0.59,0.74,-5.72,31.75,-43.30
89020,-36.744534,174.742010,-0.18,22.25,1018.47,0.39,-0.56,0.78,7.45,11.50,-31.84
89130,-36.744534,174.742010,-0.14,22.27,1018.46,0.43,-0.55,0.80,9.58,-9.59,-8.61
89246,-36.744534,174.742010,-0.13,22.28,1018.46,0.50,-0.41,0.82,11.65,7.11,4.87
89357,-36.744534,174.742010,-0.08,22.29,1018.46,0.73,-0.27,0.63,21.47,19.37,58.28
89468,-36.744534,174.742010,-0.07,22.29,1018.45,0.70,-0.11,0.89,24.46,-35.33,104.56
89707,-36.744534,174.742010,-0.08,22.29,1018.46,0.34,0.00,1.09,0.56,-66.12,127.79
89809,-36.744534,174.742010,-0.11,22.23,1018.46,0.07,0.03,1.13,23.60,-47.89,145.60
89920,-36.744534,174.742010,-0.16,22.21,1018.47,-0.28,0.03,1.16,-5.66,-2.52,55.78
90022,-36.744533,174.742013,-0.12,22.21,1018.46,-0.16,-0.10,1.02,-3.90,-4.84,-4.95
90138,-36.744533,174.742013,-0.14,22.22,1018.47,0.09,-0.23,1.02,-1.52,7.60,-43.06
90249,-36.744533,174.742013,-0.13,22.23,1018.46,0.19,-0.33,0.98,-5.91,10.53,-45.44
90360,-36.744533,174.742013,-0.10,22.24,1018.46,0.26,-0.32,0.95,-11.15,21.02,-46.35
90470,-36.744533,174.742013,-0.14,22.25,1018.47,0.25,-0.33,0.89,-11.27,17.48,-39.83
90712,-36.744533,174.742013,-0.12,22.26,1018.46,0.22,-0.35,0.94,-7.43,21.56,-43.73
90819,-36.744533,174.742013,-0.25,22.24,1018.48,0.24,-0.35,0.92,-9.02,16.69,-46.60
90926,-36.744533,174.742013,-0.25,22.26,1018.47,0.24,-0.36,0.91,-10.11,20.59,-46.35
91029,-36.744540,174.742011,-0.20,22.27,1018.47,0.27,-0.33,0.90,-13.41,18.33,-51.41
91138,-36.744540,174.742011,-0.21,22.29,1018.47,0.25,-0.33,0.93,-14.57,16.50,-51.47
91254,-36.744540,174.742011,-0.20,22.30,1018.47,0.24,-0.33,0.94,-15.18,21.75,-59.34
91361,-36.744540,174.742011,-0.21,22.32,1018.48,0.27,-0.35,0.89,-16.09,12.91,-61.78
91472,-36.744540,174.742011,-0.25,22.34,1018.48,0.30,-0.36,0.92,-11.94,25.16,-67.08
91734,-36.744540,174.742011,-0.26,22.35,1018.48,0.40,-0.37,0.84,-24.14,18.03,-61.72
91844,-36.744540,174.742011,-0.39,22.33,1018.50,0.40,-0.39,0.85,-17.92,29.13,-52.33
91946,-36.744552,174.742004,-0.39,22.34,1018.50,0.42,-0.44,0.88,-15.24,16.08,-48.24
92057,-36.744552,174.742004,-0.37,22.35,1018.49,0.47,-0.57,0.88,-13.83,16.20,-18.24
92164,-36.744552,174.742004,-0.32,22.37,1018.49,0.52,-0.63,0.68,-12.00,-4.90,-15.19
92275,-36.744552,174.742004,-0.32,22.39,1018.48,0.51,-0.55,0.71,8.67,-3.98,21.03
92386,-36.744552,174.742004,-0.26,22.40,1018.48,0.47,-0.49,0.76,8.18,-9.29,45.11
92497,-36.744552,174.742004,-0.26,22.40,1018.48,0.46,-0.41,0.79,17.32,-31.42,61.94
92736,-36.744552,174.742004,-0.20,22.40,1018.47,0.43,-0.29,0.91,18.60,-39.47,78.89
92847,-36.744552,174.742004,-0.25,22.35,1018.48,0.49,-0.28,0.91,21.23,-46.18,74.62
92958,-36.744555,174.742003,-0.19,22.34,1018.47,0.47,-0.23,1.00,27.57,-38.50,80.60
93061,-36.744555,174.742003,-0.11,22.33,1018.46,0.37,-0.20,1.00,22.69,-33.25,84.93
93177,-36.744555,174.742003,-0.09,22.33,1018.46,0.32,-0.23,0.94,17.39,-31.55,73.22
93299,-36.744555,174.742003,-0.01,22.33,1018.45,0.27,-0.26,0.92,20.80,-27.28,61.39
93414,-36.744555,174.742003,-0.02,22.33,1018.45,0.22,-0.33,0.93,15.43,-21.55,60.60
93525,-36.744555,174.742003,-0.03,22.32,1018.45,0.18,-0.35,0.92,15.86,-31.85,59.14
93744,-36.744555,174.742003,-0.01,22.32,1018.45,0.24,-0.37,0.89,18.91,-24.90,67.37
93855,-36.744555,174.742003,-0.09,22.27,1018.46,0.26,-0.34,0.87,18.00,-24.84,70.11
93972,-36.744552,174.741994,-0.07,22.25,1018.46,0.25,-0.32,0.83,17.08,-27.52,76.45
94077,-36.744552,174.741994,-0.07,22.24,1018.46,0.34,-0.26,0.89,23.79,-39.29,77.49
94188,-36.744552,174.741994,-0.05,22.24,1018.45,0.35,-0.28,0.95,10.68,-55.08,98.04
94299,-36.744552,174.741994,-0.01,22.24,1018.45,0.41,-0.20,0.99,20.19,-39.72,89.50
94406,-36.744552,174.741994,0.02,22.23,1018.45,0.36,-0.20,0.95,27.51,-34.84,92.43
94517,-36.744552,174.741994,0.04,22.23,1018.44,0.36,-0.23,1.01,20.31,-43.44,74.93
94746,-36.744552,174.741994,-0.02,22.23,1018.45,0.34,-0.28,0.95,13.42,-29.78,77.37
94857,-36.744552,174.741994,-0.14,22.19,1018.47,0.30,-0.31,0.86,14.15,-26.97,74.14
94960,-36.744549,174.741978,-0.15,22.18,1018.47,0.26,-0.27,0.83,13.91,-42.40,62.49
95069,-36.744549,174.741978,-0.17,22.18,1018.47,0.24,-0.25,0.94,25.31,-34.17,59.01
95171,-36.744549,174.741978,-0.14,22.18,1018.46,0.21,-0.30,0.97,27.93,-26.55,61.64
95286,-36.744549,174.741978,-0.13,22.19,1018.46,0.21,-0.31,0.93,22.32,-22.40,64.26
95397,-36.744549,174.741978,-0.12,22.19,1018.46,0.16,-0.31,0.92,19.46,-20.08,60.23
95508,-36.744549,174.741978,-0.12,22.20,1018.46,0.16,-0.32,0.94,8.54,-27.76,53.59
95769,-36.744549,174.741978,-0.15,22.20,1018.47,0.14,-0.28,0.99,4.40,-27.70,30.29
95880,-36.744549,174.741978,-0.30,22.19,1018.48,0.18,-0.26,1.06,5.01,-17.40,8.59
95993,-36.744556,174.741979,-0.31,22.21,1018.49,0.29,-0.25,1.29,-8.77,1.99,-4.22
96095,-36.744556,174.741979,-0.21,22.24,1018.47,0.45,-0.52,1.40,-62.37,44.80,19.56
96206,-36.744556,174.741979,-0.14,22.26,1018.46,0.14,-0.50,0.82,-44.99,79.67,33.59
96317,-36.744556,174.741979,-0.13,22.26,1018.46,0.00,-0.56,0.76,-23.41,68.52,-8.85
96428,-36.744556,174.741979,-0.03,22.26,1018.45,0.03,-0.45,0.43,9.09,80.77,-7.27
96538,-36.744556,174.741979,-0.04,22.26,1018.45,-0.12,-0.33,0.46,14.76,30.95,-36.84
96778,-36.744556,174.741979,0.03,22.26,1018.44,0.07,-0.35,0.64,35.98,-53.25,-82.21
96879,-36.744556,174.741979,-0.09,22.23,1018.46,0.09,-0.36,0.99,54.46,-41.24,-97.63
96988,-36.744554,174.741976,-0.21,22.24,1018.47,0.16,-0.17,1.32,62.57,-20.20,-112.08
97101,-36.744554,174.741976,-0.20,22.26,1018.48,0.29,-0.17,1.27,-5.72,-34.96,-119.10
97213,-36.744554,174.741976,-0.29,22.28,1018.48,0.52,-0.10,1.17,-12.49,2.30,-128.73
97324,-36.744554,174.741976,-0.37,22.30,1018.49,0.53,-0.09,1.23,-37.43,17.84,-108.97
97435,-36.744554,174.741976,-0.33,22.31,1018.49,0.83,-0.19,1.14,-61.76,44.67,-73.12
97542,-36.744554,174.741976,-0.37,22.32,1018.49,0.58,-0.38,0.97,-67.74,50.59,-13.18
97782,-36.744554,174.741976,-0.30,22.33,1018.48,0.31,-0.32,0.47,-47.98,23.27,42.37
97892,-36.744554,174.741976,-0.27,22.28,1018.48,0.05,-0.29,0.48,-10.66,-9.59,48.53
97995,-36.744554,174.741966,-0.12,22.26,1018.46,0.07,-0.26,0.54,32.26,-47.95,23.77
98106,-36.744554,174.741966,-0.06,22.26,1018.46,-0.03,-0.28,0.93,48.42,-65.57,29.99
98217,-36.744554,174.741966,-0.05,22.26,1018.45,0.14,-0.32,0.95,75.62,-61.97,30.36
98319,-36.744554,174.741966,-0.04,22.26,1018.46,0.32,-0.15,0.98,75.56,-44.29,46.82
98430,-36.744554,174.741966,-0.09,22.27,1018.46,0.17,-0.13,1.24,42.57,-36.97,58.95
98541,-36.744554,174.741966,-0.18,22.27,1018.48,0.26,-0.11,1.35,-4.93,-38.01,53.89
98802,-36.744554,174.741966,-0.23,22.27,1018.48,0.29,0.10,0.80,-46.82,15.28,-19.58
98913,-36.744554,174.741966,-0.30,22.24,1018.48,0.25,-0.00,0.74,-29.63,15.47,-67.57
99032,-36.744557,174.741955,-0.32,22.25,1018.49,0.44,-0.05,0.90,-14.50,22.60,-113.91
99144,-36.744557,174.741955,-0.36,22.27,1018.49,0.52,-0.12,1.04,-17.68,43.45,-125.56
99255,-36.744557,174.741955,-0.33,22.29,1018.49,0.59,-0.21,1.14,-24.81,57.72,-126.35
99366,-36.744557,174.741955,-0.31,22.31,1018.49,0.61,-0.25,1.17,-41.27,51.99,-112.51
99476,-36.744557,174.741955,-0.28,22.32,1018.48,0.74,-0.43,1.00,-65.11,45.95,-68.36
99587,-36.744557,174.741955,-0.31,22.34,1018.48,0.36,-0.40,0.71,-45.85,43.33,12.67
99804,-36.744557,174.741955,-0.28,22.34,1018.48,0.12,-0.46,0.62,-15.24,-3.62,42.18
99905,-36.744557,174.741955,-0.25,22.30,1018.48,0.05,-0.39,0.58,7.81,-24.05,46.09
100008,-36.744557,174.741954,-0.16,22.30,1018.46,-0.09,-0.30,0.72,18.91,-24.90,44.38
100119,-36.744557,174.741954,-0.10,22.31,1018.46,-0.18,-0.23,0.75,31.71,-39.11,24.38
100231,-36.744557,174.741954,-0.04,22.32,1018.46,-0.20,-0.15,0.93,28.06,-52.03,-16.60
100339,-36.744557,174.741954,-0.08,22.34,1018.46,0.05,-0.02,0.98,11.90,-48.19,-35.07
100449,-36.744557,174.741954,-0.09,22.35,1018.46,0.27,0.06,1.19,24.52,-11.06,-62.69
100557,-36.744557,174.741954,-0.22,22.37,1018.48,0.65,0.09,0.98,4.82,-8.80,-71.23
100818,-36.744557,174.741954,-0.28,22.38,1018.48,0.74,0.07,1.15,3.97,-2.95,-72.14
100929,-36.744557,174.741954,-0.43,22.34,1018.50,0.69,-0.02,1.26,-5.30,5.83,-33.18
101042,-36.744553,174.741966,-0.48,22.35,1018.51,0.54,-0.13,1.15,-24.44,24.43,2.25
101152,-36.744553,174.741966,-0.55,22.36,1018.51,0.58,-0.24,1.13,-18.65,20.65,16.27
101273,-36.744553,174.741966,-0.52,22.37,1018.51,0.48,-0.24,1.11,-54.69,41.93,34.81
101389,-36.744553,174.741966,-0.45,22.37,1018.50,0.48,-0.26,1.07,-82.13,31.50,79.26
101497,-36.744553,174.741966,-0.32,22.36,1018.49,0.29,-0.31,0.78,-64.50,51.93,59.14
101608,-36.744553,174.741966,-0.27,22.35,1018.48,0.05,-0.50,0.58,-26.82,45.71,32.79
101824,-36.744553,174.741966,-0.23,22.34,1018.48,-0.06,-0.66,0.48,-60.36,12.84,39.93
101935,-36.744553,174.741966,-0.10,22.27,1018.46,-0.24,-0.38,0.29,-6.70,-2.64,29.93
102048,-36.744549,174.741970,0.04,22.25,1018.44,-0.40,-0.38,0.53,33.48,-22.58,34.20
102169,-36.744549,174.741970,0.09,22.25,1018.43,-0.46,-0.42,0.69,30.07,-28.19,8.22
102277,-36.744549,174.741970,0.13,22.27,1018.44,-0.31,-0.47,0.74,12.69,-36.06,3.71
102393,-36.744549,174.741970,0.06,22.29,1018.44,-0.25,-0.48,0.74,10.43,-36.61,-9.71
102503,-36.744549,174.741970,0.03,22.32,1018.45,-0.17,-0.52,0.83,5.31,-31.24,-7.88
102614,-36.744549,174.741970,-0.05,22.34,1018.46,-0.03,-0.57,0.71,10.19,-38.98,-30.68
102831,-36.744549,174.741970,-0.12,22.34,1018.46,0.38,-0.35,0.70,51.65,-57.76,-44.64
102943,-36.744550,174.741954,-0.25,22.33,1018.48,0.37,-0.38,1.02,106.96,-45.39,-10.19
103051,-36.744550,174.741954,-0.36,22.35,1018.49,0.68,-0.13,1.00,85.31,-38.56,16.76
103167,-36.744550,174.741954,-0.39,22.38,1018.50,0.86,-0.29,1.17,71.35,-42.16,65.78
103277,-36.744550,174.741954,-0.43,22.40,1018.51,0.82,-0.14,1.30,53.48,-39.96,115.90
103378,-36.744550,174.741954,-0.48,22.40,1018.51,0.73,-0.10,0.91,51.17,-22.09,92.25
103486,-36.744550,174.741954,-0.54,22.41,1018.51,0.80,-0.01,0.83,105.92,16.87,45.11
103601,-36.744550,174.741954,-0.58,22.41,1018.51,0.75,-0.10,1.13,30.74,8.58,112.37
103843,-36.744550,174.741954,-0.52,22.41,1018.51,0.35,-0.12,0.90,-93.10,39.86,33.53
103957,-36.744552,174.741942,-0.44,22.36,1018.50,0.30,-0.13,0.55,-48.53,86.87,-14.16
104061,-36.744552,174.741942,-0.39,22.35,1018.49,0.37,-0.14,0.57,-22.49,57.05,-80.68
104172,-36.744552,174.741942,-0.38,22.36,1018.49,0.40,-0.29,0.56,-1.33,42.48,-108.12
104283,-36.744552,174.741942,-0.42,22.38,1018.50,0.45,-0.36,0.71,27.39,50.16,-114.52
104393,-36.744552,174.741942,-0.48,22.40,1018.51,0.72,-0.59,1.16,4.15,-36.67,-113.55
104501,-36.744552,174.741942,-0.52,22.42,1018.51,0.97,-0.67,1.18,-29.14,49.98,-58.91
104612,-36.744552,174.741942,-0.51,22.44,1018.51,0.76,-0.56,1.02,-53.83,72.30,15.84
104851,-36.744552,174.741942,-0.49,22.44,1018.51,0.26,-0.77,0.44,-48.41,48.64,64.75
104967,-36.744550,174.741941,-0.31,22.38,1018.49,0.42,-0.45,0.74,-57.07,41.63,61.45
105069,-36.744550,174.741941,-0.19,22.37,1018.46,0.35,-0.44,0.38,-45.05,11.87,76.70
105185,-36.744550,174.741941,-0.01,22.36,1018.44,-0.01,-0.40,0.38,-16.27,-31.24,84.38
105292,-36.744550,174.741941,0.15,22.36,1018.43,-0.04,-0.37,0.46,7.75,-61.48,55.17
105403,-36.744550,174.741941,0.23,22.37,1018.42,-0.17,-0.48,0.75,28.24,-64.78,30.54
105514,-36.744550,174.741941,0.23,22.38,1018.42,-0.15,-0.79,1.15,11.35,-66.48,25.72
105625,-36.744550,174.741941,0.12,22.40,1018.44,0.12,-0.66,1.04,4.40,-14.35,3.83
105854,-36.744550,174.741941,0.03,22.41,1018.44,-0.16,-0.53,0.76,20.80,-26.36,25.96
105970,-36.744552,174.741933,-0.06,22.40,1018.46,-0.04,-0.56,0.86,18.85,-42.70,43.59
106074,-36.744552,174.741933,-0.10,22.42,1018.46,-0.02,-0.61,0.81,6.35,-38.74,55.48
106185,-36.744552,174.741933,-0.16,22.44,1018.47,0.06,-0.61,0.82,26.65,-37.03,61.51
106296,-36.744552,174.741933,-0.20,22.47,1018.47,0.15,-0.45,0.91,18.85,-51.79,73.10
106407,-36.744552,174.741933,-0.17,22.48,1018.46,0.25,-0.28,0.80,30.86,-55.63,51.82
